run,tag,step,value,time
train_lj_30,Loss/train,58,0.025724368169903755,1754313815.8284438
train_lj_30,Loss/train,59,0.02542574144899845,1754313892.4214914
train_lj_30,Loss/val,30,0.5441860556602478,1754311652.1146507
train_lj_30,Loss/val,31,0.056297771632671356,1754311727.130147
train_lj_30,Loss/val,32,0.044205546379089355,1754311802.319734
train_lj_30,Loss/val,33,0.04262213781476021,1754311877.281729
train_lj_30,Loss/val,34,0.04257100448012352,1754311952.2369196
train_lj_30,Loss/val,35,0.03959737718105316,1754312037.8171434
train_lj_30,Loss/val,36,0.03981044515967369,1754312112.3139894
train_lj_30,Loss/val,37,0.0351257249712944,1754312187.803501
train_lj_30,Loss/val,38,0.04947974532842636,1754312270.1259956
train_lj_30,Loss/val,39,0.04487762600183487,1754312345.8857791
train_lj_30,Loss/val,40,0.038278378546237946,1754312433.102673
train_lj_30,Loss/val,41,0.040494952350854874,1754312508.1034355
train_lj_30,Loss/val,42,0.04363882914185524,1754312583.076541
train_lj_30,Loss/val,43,0.03776660934090614,1754312657.538777
train_lj_30,Loss/val,44,0.035236015915870667,1754312732.3833642
train_lj_30,Loss/val,45,0.03691136837005615,1754312818.2632318
train_lj_30,Loss/val,46,0.03283146023750305,1754312892.917998
train_lj_30,Loss/val,47,0.03233969584107399,1754312967.7429333
train_lj_30,Loss/val,48,0.033403828740119934,1754313042.9331038
train_lj_30,Loss/val,49,0.03307231515645981,1754313117.6188328
train_lj_30,Loss/val,50,0.028176389634609222,1754313203.4451396
train_lj_30,Loss/val,51,0.028226830065250397,1754313278.1559873
train_lj_30,Loss/val,52,0.027961399406194687,1754313352.936695
train_lj_30,Loss/val,53,0.02769658714532852,1754313427.5994134
train_lj_30,Loss/val,54,0.026898879557847977,1754313502.3776715
train_lj_30,Loss/val,55,0.026131708174943924,1754313591.1351671
train_lj_30,Loss/val,56,0.026073312386870384,1754313666.2926903
train_lj_30,Loss/val,57,0.027249610051512718,1754313741.2951648
train_lj_30,Loss/val,58,0.025746261700987816,1754313815.8284671
train_lj_30,Loss/val,59,0.02571062557399273,1754313892.4215176
train_lj_30,Loss/KL_train,30,0.19148455560207367,1754311652.1146593
train_lj_30,Loss/KL_train,31,0.42507708072662354,1754311727.1301541
train_lj_30,Loss/KL_train,32,0.557438850402832,1754311802.3197412
train_lj_30,Loss/KL_train,33,0.6291736364364624,1754311877.2817357
train_lj_30,Loss/KL_train,34,0.5056329369544983,1754311952.2369266
train_lj_30,Loss/KL_train,35,0.6064012050628662,1754312037.8171523
train_lj_30,Loss/KL_train,36,0.5631331205368042,1754312112.3139958
train_lj_30,Loss/KL_train,37,0.5267688035964966,1754312187.8035083
train_lj_30,Loss/KL_train,38,0.4926842451095581,1754312270.1260018
train_lj_30,Loss/KL_train,39,0.459514319896698,1754312345.8857892
train_lj_30,Loss/KL_train,40,0.4902533292770386,1754312433.1026795
train_lj_30,Loss/KL_train,41,0.4304913580417633,1754312508.1034424
train_lj_30,Loss/KL_train,42,0.3706432580947876,1754312583.076572
train_lj_30,Loss/KL_train,43,1.0155320167541504,1754312657.5387888
train_lj_30,Loss/KL_train,44,1.3213725090026855,1754312732.3833706
train_lj_30,Loss/KL_train,45,1.258877158164978,1754312818.2632387
train_lj_30,Loss/KL_train,46,1.1373064517974854,1754312892.9180052
train_lj_30,Loss/KL_train,47,1.0211437940597534,1754312967.7429643
train_lj_30,Loss/KL_train,48,0.6172600388526917,1754313042.933111
train_lj_30,Loss/KL_train,49,0.40394774079322815,1754313117.61884
train_lj_30,Loss/KL_train,50,0.37930816411972046,1754313203.445147
train_lj_30,Loss/KL_train,51,0.3593592643737793,1754313278.1559944
train_lj_30,Loss/KL_train,52,0.33973532915115356,1754313352.9367259
train_lj_30,Loss/KL_train,53,0.3172686994075775,1754313427.59942
train_lj_30,Loss/KL_train,54,0.2974545657634735,1754313502.3776784
train_lj_30,Loss/KL_train,55,0.3867489993572235,1754313591.1351757
train_lj_30,Loss/KL_train,56,0.4180241525173187,1754313666.2926967
train_lj_30,Loss/KL_train,57,0.3596280813217163,1754313741.2951713
train_lj_30,Loss/KL_train,58,0.3312378227710724,1754313815.828474
train_lj_30,Loss/KL_train,59,0.2873026430606842,1754313892.4215283
train_lj_30,Loss/KL_val,30,0.36249253153800964,1754311652.114665
train_lj_30,Loss/KL_val,31,0.44655904173851013,1754311727.1301699
train_lj_30,Loss/KL_val,32,0.5808222889900208,1754311802.3197465
train_lj_30,Loss/KL_val,33,0.6247117519378662,1754311877.2817411
train_lj_30,Loss/KL_val,34,0.4275088310241699,1754311952.2369316
train_lj_30,Loss/KL_val,35,0.6013022661209106,1754312037.8171582
train_lj_30,Loss/KL_val,36,0.5037607550621033,1754312112.3140008
train_lj_30,Loss/KL_val,37,0.5181129574775696,1754312187.803513
train_lj_30,Loss/KL_val,38,0.42802146077156067,1754312270.1260068
train_lj_30,Loss/KL_val,39,0.46375805139541626,1754312345.8857956
train_lj_30,Loss/KL_val,40,0.43084588646888733,1754312433.1026843
train_lj_30,Loss/KL_val,41,0.3625957667827606,1754312508.1034474
train_lj_30,Loss/KL_val,42,0.4717041254043579,1754312583.076577
train_lj_30,Loss/KL_val,43,1.2165093421936035,1754312657.538794
train_lj_30,Loss/KL_val,44,1.2570886611938477,1754312732.3833756
train_lj_30,Loss/KL_val,45,1.2725962400436401,1754312818.2632458
train_lj_30,Loss/KL_val,46,1.0275877714157104,1754312892.91801
train_lj_30,Loss/KL_val,47,1.0060126781463623,1754312967.7429686
train_lj_30,Loss/KL_val,48,0.41616275906562805,1754313042.933116
train_lj_30,Loss/KL_val,49,0.3767724931240082,1754313117.6188452
train_lj_30,Loss/KL_val,50,0.3706720173358917,1754313203.4451697
train_lj_30,Loss/KL_val,51,0.3454206585884094,1754313278.156
train_lj_30,Loss/KL_val,52,0.3224206566810608,1754313352.9367304
train_lj_30,Loss/KL_val,53,0.302497923374176,1754313427.5994267
train_lj_30,Loss/KL_val,54,0.2808835804462433,1754313502.3776832
train_lj_30,Loss/KL_val,55,0.4326168894767761,1754313591.1351993
train_lj_30,Loss/KL_val,56,0.3816473186016083,1754313666.2927017
train_lj_30,Loss/KL_val,57,0.3425809144973755,1754313741.295176
train_lj_30,Loss/KL_val,58,0.3026736080646515,1754313815.8284793
train_lj_30,Loss/KL_val,59,0.26333221793174744,1754313892.4215336
train_lj_30,Loss/Reconstruction_train,30,0.0187540166079998,1754311652.1146703
train_lj_30,Loss/Reconstruction_train,31,0.029468856751918793,1754311727.1301749
train_lj_30,Loss/Reconstruction_train,32,0.03228125721216202,1754311802.3197536
train_lj_30,Loss/Reconstruction_train,33,0.031490910798311234,1754311877.2817457
train_lj_30,Loss/Reconstruction_train,34,0.030226804316043854,1754311952.2369359
train_lj_30,Loss/Reconstruction_train,35,0.03000015579164028,1754312037.8171635
train_lj_30,Loss/Reconstruction_train,36,0.029195057228207588,1754312112.3140056
train_lj_30,Loss/Reconstruction_train,37,0.028871985152363777,1754312187.8035176
train_lj_30,Loss/Reconstruction_train,38,0.027953773736953735,1754312270.1260114
train_lj_30,Loss/Reconstruction_train,39,0.028692472726106644,1754312345.8858001
train_lj_30,Loss/Reconstruction_train,40,0.02754754014313221,1754312433.1026888
train_lj_30,Loss/Reconstruction_train,41,0.027300352230668068,1754312508.103452
train_lj_30,Loss/Reconstruction_train,42,0.02692374400794506,1754312583.076582
train_lj_30,Loss/Reconstruction_train,43,0.027912011370062828,1754312657.5387983
train_lj_30,Loss/Reconstruction_train,44,0.028220735490322113,1754312732.38338
train_lj_30,Loss/Reconstruction_train,45,0.027330603450536728,1754312818.2632577
train_lj_30,Loss/Reconstruction_train,46,0.026871394366025925,1754312892.9180148
train_lj_30,Loss/Reconstruction_train,47,0.025815701112151146,1754312967.7429729
train_lj_30,Loss/Reconstruction_train,48,0.024004077538847923,1754313042.9331205
train_lj_30,Loss/Reconstruction_train,49,0.02361394837498665,1754313117.61885
train_lj_30,Loss/Reconstruction_train,50,0.023859908804297447,1754313203.4451742
train_lj_30,Loss/Reconstruction_train,51,0.023523638024926186,1754313278.1560051
train_lj_30,Loss/Reconstruction_train,52,0.023380743339657784,1754313352.9367352
train_lj_30,Loss/Reconstruction_train,53,0.02288595587015152,1754313427.5994394
train_lj_30,Loss/Reconstruction_train,54,0.022812094539403915,1754313502.3776875
train_lj_30,Loss/Reconstruction_train,55,0.022475404664874077,1754313591.1352036
train_lj_30,Loss/Reconstruction_train,56,0.022152049466967583,1754313666.2927063
train_lj_30,Loss/Reconstruction_train,57,0.02175711654126644,1754313741.29518
train_lj_30,Loss/Reconstruction_train,58,0.02145163156092167,1754313815.8284838
train_lj_30,Loss/Reconstruction_train,59,0.021304449066519737,1754313892.4215388
train_lj_30,Loss/Reconstruction_val,30,0.026323728263378143,1754311652.1146753
train_lj_30,Loss/Reconstruction_val,31,0.031713925302028656,1754311727.1301796
train_lj_30,Loss/Reconstruction_val,32,0.03252219408750534,1754311802.3197584
train_lj_30,Loss/Reconstruction_val,33,0.031775813549757004,1754311877.28175
train_lj_30,Loss/Reconstruction_val,34,0.030645688995718956,1754311952.2369404
train_lj_30,Loss/Reconstruction_val,35,0.029967917129397392,1754312037.8171678
train_lj_30,Loss/Reconstruction_val,36,0.029497552663087845,1754312112.3140097
train_lj_30,Loss/Reconstruction_val,37,0.028968801721930504,1754312187.8035219
train_lj_30,Loss/Reconstruction_val,38,0.028600987046957016,1754312270.1260152
train_lj_30,Loss/Reconstruction_val,39,0.029550451785326004,1754312345.8858051
train_lj_30,Loss/Reconstruction_val,40,0.02772991731762886,1754312433.1026928
train_lj_30,Loss/Reconstruction_val,41,0.027288028970360756,1754312508.1034558
train_lj_30,Loss/Reconstruction_val,42,0.027681905776262283,1754312583.076586
train_lj_30,Loss/Reconstruction_val,43,0.02914673648774624,1754312657.5388021
train_lj_30,Loss/Reconstruction_val,44,0.028144018724560738,1754312732.3833835
train_lj_30,Loss/Reconstruction_val,45,0.02787083573639393,1754312818.263262
train_lj_30,Loss/Reconstruction_val,46,0.026783403009176254,1754312892.9180188
train_lj_30,Loss/Reconstruction_val,47,0.025750109925866127,1754312967.7429771
train_lj_30,Loss/Reconstruction_val,48,0.024002280086278915,1754313042.9331448
train_lj_30,Loss/Reconstruction_val,49,0.02426970563828945,1754313117.618854
train_lj_30,Loss/Reconstruction_val,50,0.024162761867046356,1754313203.445178
train_lj_30,Loss/Reconstruction_val,51,0.02400250919163227,1754313278.1560094
train_lj_30,Loss/Reconstruction_val,52,0.02369554527103901,1754313352.936741
train_lj_30,Loss/Reconstruction_val,53,0.023202406242489815,1754313427.5994432
train_lj_30,Loss/Reconstruction_val,54,0.02299506776034832,1754313502.377694
train_lj_30,Loss/Reconstruction_val,55,0.022628115490078926,1754313591.1352074
train_lj_30,Loss/Reconstruction_val,56,0.02236020751297474,1754313666.29271
train_lj_30,Loss/Reconstruction_val,57,0.022081153467297554,1754313741.295184
train_lj_30,Loss/Reconstruction_val,58,0.021807828918099403,1754313815.8284883
train_lj_30,Loss/Reconstruction_val,59,0.021683210507035255,1754313892.4215436
train_lj_30,Loss/Physics_train,30,1942916905828352.0,1754311652.1146798
train_lj_30,Loss/Physics_train,31,67616496418816.0,1754311727.1301844
train_lj_30,Loss/Physics_train,32,15946154508288.0,1754311802.3197632
train_lj_30,Loss/Physics_train,33,10679036674048.0,1754311877.2817538
train_lj_30,Loss/Physics_train,34,10627719364608.0,1754311952.236945
train_lj_30,Loss/Physics_train,35,17323162337280.0,1754312037.8171728
train_lj_30,Loss/Physics_train,36,6765505150976.0,1754312112.3140142
train_lj_30,Loss/Physics_train,37,8459875516416.0,1754312187.8035264
train_lj_30,Loss/Physics_train,38,6176991870976.0,1754312270.1260195
train_lj_30,Loss/Physics_train,39,17250134261760.0,1754312345.88581
train_lj_30,Loss/Physics_train,40,10702071791616.0,1754312433.1026971
train_lj_30,Loss/Physics_train,41,11197804969984.0,1754312508.1034603
train_lj_30,Loss/Physics_train,42,14108385607680.0,1754312583.0765905
train_lj_30,Loss/Physics_train,43,8858477002752.0,1754312657.5388067
train_lj_30,Loss/Physics_train,44,3723274223616.0,1754312732.383388
train_lj_30,Loss/Physics_train,45,3986955436032.0,1754312818.2632666
train_lj_30,Loss/Physics_train,46,2722754199552.0,1754312892.9180233
train_lj_30,Loss/Physics_train,47,1848940953600.0,1754312967.7429812
train_lj_30,Loss/Physics_train,48,7372156174336.0,1754313042.9331489
train_lj_30,Loss/Physics_train,49,9670234210304.0,1754313117.618881
train_lj_30,Loss/Physics_train,50,3789088620544.0,1754313203.4451823
train_lj_30,Loss/Physics_train,51,3532619776000.0,1754313278.156014
train_lj_30,Loss/Physics_train,52,3147946262528.0,1754313352.936746
train_lj_30,Loss/Physics_train,53,3341487702016.0,1754313427.5994477
train_lj_30,Loss/Physics_train,54,2178776039424.0,1754313502.3777065
train_lj_30,Loss/Physics_train,55,2429990469632.0,1754313591.1352117
train_lj_30,Loss/Physics_train,56,1646844444672.0,1754313666.2927144
train_lj_30,Loss/Physics_train,57,2074571702272.0,1754313741.2951877
train_lj_30,Loss/Physics_train,58,2681072517120.0,1754313815.8284934
train_lj_30,Loss/Physics_train,59,2712044830720.0,1754313892.4215596
train_lj_30,Loss/Physics_val,30,517134429978624.0,1754311652.1146836
train_lj_30,Loss/Physics_val,31,23642542964736.0,1754311727.1301882
train_lj_30,Loss/Physics_val,32,10401010941952.0,1754311802.3197672
train_lj_30,Loss/Physics_val,33,9404678144000.0,1754311877.281758
train_lj_30,Loss/Physics_val,34,10896043671552.0,1754311952.2369487
train_lj_30,Loss/Physics_val,35,8121694552064.0,1754312037.8171768
train_lj_30,Loss/Physics_val,36,8999385694208.0,1754312112.314018
train_lj_30,Loss/Physics_val,37,4754235719680.0,1754312187.8035305
train_lj_30,Loss/Physics_val,38,19677214408704.0,1754312270.1260235
train_lj_30,Loss/Physics_val,39,13978985037824.0,1754312345.885814
train_lj_30,Loss/Physics_val,40,9252908302336.0,1754312433.102701
train_lj_30,Loss/Physics_val,41,12080374611968.0,1754312508.103464
train_lj_30,Loss/Physics_val,42,14444262326272.0,1754312583.0765944
train_lj_30,Loss/Physics_val,43,4597242396672.0,1754312657.5388112
train_lj_30,Loss/Physics_val,44,2809599885312.0,1754312732.383392
train_lj_30,Loss/Physics_val,45,4578174042112.0,1754312818.2632704
train_lj_30,Loss/Physics_val,46,2342165676032.0,1754312892.9180274
train_lj_30,Loss/Physics_val,47,2861001867264.0,1754312967.7429845
train_lj_30,Loss/Physics_val,48,7817548267520.0,1754313042.933153
train_lj_30,Loss/Physics_val,49,7330897330176.0,1754313117.6188848
train_lj_30,Loss/Physics_val,50,2528716259328.0,1754313203.445186
train_lj_30,Loss/Physics_val,51,2806058582016.0,1754313278.1560183
train_lj_30,Loss/Physics_val,52,2909818060800.0,1754313352.93675
train_lj_30,Loss/Physics_val,53,3191715921920.0,1754313427.599452
train_lj_30,Loss/Physics_val,54,2666350510080.0,1754313502.3777103
train_lj_30,Loss/Physics_val,55,1554437111808.0,1754313591.1352153
train_lj_30,Loss/Physics_val,56,1955466051584.0,1754313666.2927182
train_lj_30,Loss/Physics_val,57,3556511055872.0,1754313741.2951918
train_lj_30,Loss/Physics_val,58,2484025425920.0,1754313815.8284976
train_lj_30,Loss/Physics_val,59,2735744221184.0,1754313892.421564
train_lj_30,Lambda,30,1.0000000036274937e-15,1754311652.1146882
train_lj_30,Lambda,31,1.0000000036274937e-15,1754311727.1301932
train_lj_30,Lambda,32,1.0000000036274937e-15,1754311802.3197722
train_lj_30,Lambda,33,1.0000000036274937e-15,1754311877.2817626
train_lj_30,Lambda,34,1.0000000036274937e-15,1754311952.2369533
train_lj_30,Lambda,35,1.0000000036274937e-15,1754312037.8171823
train_lj_30,Lambda,36,1.0000000036274937e-15,1754312112.314023
train_lj_30,Lambda,37,1.0000000036274937e-15,1754312187.8035355
train_lj_30,Lambda,38,1.0000000036274937e-15,1754312270.1260283
train_lj_30,Lambda,39,1.0000000036274937e-15,1754312345.8858192
train_lj_30,Lambda,40,1.0000000036274937e-15,1754312433.102706
train_lj_30,Lambda,41,1.0000000036274937e-15,1754312508.1034687
train_lj_30,Lambda,42,1.0000000036274937e-15,1754312583.0765994
train_lj_30,Lambda,43,1.0000000036274937e-15,1754312657.5388157
train_lj_30,Lambda,44,1.0000000036274937e-15,1754312732.3833966
train_lj_30,Lambda,45,1.0000000036274937e-15,1754312818.2632756
train_lj_30,Lambda,46,1.0000000036274937e-15,1754312892.9180324
train_lj_30,Lambda,47,1.0000000036274937e-15,1754312967.742989
train_lj_30,Lambda,48,1.0000000036274937e-15,1754313042.933158
train_lj_30,Lambda,49,1.0000000036274937e-15,1754313117.6188896
train_lj_30,Lambda,50,1.0000000036274937e-15,1754313203.4451902
train_lj_30,Lambda,51,1.0000000036274937e-15,1754313278.1560228
train_lj_30,Lambda,52,1.0000000036274937e-15,1754313352.936755
train_lj_30,Lambda,53,1.0000000036274937e-15,1754313427.599457
train_lj_30,Lambda,54,1.0000000036274937e-15,1754313502.3777149
train_lj_30,Lambda,55,1.0000000036274937e-15,1754313591.13522
train_lj_30,Lambda,56,1.0000000036274937e-15,1754313666.2927227
train_lj_30,Lambda,57,1.0000000036274937e-15,1754313741.295197
train_lj_30,Lambda,58,1.0000000036274937e-15,1754313815.8285024
train_lj_30,Lambda,59,1.0000000036274937e-15,1754313892.4215698
train_lj_30,Beta,30,0.002007999923080206,1754311652.1146927
train_lj_30,Beta,31,0.0021079001016914845,1754311727.1301978
train_lj_30,Beta,32,0.0022078000474721193,1754311802.3197765
train_lj_30,Beta,33,0.002307699993252754,1754311877.2817667
train_lj_30,Beta,34,0.002407599939033389,1754311952.2369578
train_lj_30,Beta,35,0.002507499884814024,1754312037.8171868
train_lj_30,Beta,36,0.0026074000634253025,1754312112.3140273
train_lj_30,Beta,37,0.0027073000092059374,1754312187.8035398
train_lj_30,Beta,38,0.0028071999549865723,1754312270.1260324
train_lj_30,Beta,39,0.002907099900767207,1754312345.8858242
train_lj_30,Beta,40,0.0030070000793784857,1754312433.1027102
train_lj_30,Beta,41,0.0031069000251591206,1754312508.1034732
train_lj_30,Beta,42,0.0032067999709397554,1754312583.0766037
train_lj_30,Beta,43,0.0033066999167203903,1754312657.5388203
train_lj_30,Beta,44,0.003406600095331669,1754312732.3834007
train_lj_30,Beta,45,0.0035065000411123037,1754312818.26328
train_lj_30,Beta,46,0.0036063999868929386,1754312892.918037
train_lj_30,Beta,47,0.0037062999326735735,1754312967.7429929
train_lj_30,Beta,48,0.003806200111284852,1754313042.9331622
train_lj_30,Beta,49,0.003906100057065487,1754313117.6188936
train_lj_30,Beta,50,0.004005999770015478,1754313203.4451945
train_lj_30,Beta,51,0.004105899948626757,1754313278.156027
train_lj_30,Beta,52,0.004205800127238035,1754313352.936759
train_lj_30,Beta,53,0.004305699840188026,1754313427.5994618
train_lj_30,Beta,54,0.004405600018799305,1754313502.3777199
train_lj_30,Beta,55,0.0045055001974105835,1754313591.1352239
train_lj_30,Beta,56,0.004605399910360575,1754313666.2927265
train_lj_30,Beta,57,0.004705300088971853,1754313741.2952013
train_lj_30,Beta,58,0.0048051998019218445,1754313815.828507
train_lj_30,Beta,59,0.004905099980533123,1754313892.4215748
train_lj_30,Learning Rate,30,4.999999873689376e-06,1754311652.114697
train_lj_30,Learning Rate,31,4.999999873689376e-06,1754311727.1302025
train_lj_30,Learning Rate,32,4.999999873689376e-06,1754311802.3197815
train_lj_30,Learning Rate,33,4.999999873689376e-06,1754311877.2817707
train_lj_30,Learning Rate,34,4.999999873689376e-06,1754311952.2369623
train_lj_30,Learning Rate,35,4.999999873689376e-06,1754312037.8171914
train_lj_30,Learning Rate,36,4.999999873689376e-06,1754312112.314032
train_lj_30,Learning Rate,37,4.999999873689376e-06,1754312187.8035443
train_lj_30,Learning Rate,38,4.999999873689376e-06,1754312270.126037
train_lj_30,Learning Rate,39,4.999999873689376e-06,1754312345.8858294
train_lj_30,Learning Rate,40,4.999999873689376e-06,1754312433.102717
train_lj_30,Learning Rate,41,4.999999873689376e-06,1754312508.1034772
train_lj_30,Learning Rate,42,4.999999873689376e-06,1754312583.0766082
train_lj_30,Learning Rate,43,4.999999873689376e-06,1754312657.5388253
train_lj_30,Learning Rate,44,4.999999873689376e-06,1754312732.383405
train_lj_30,Learning Rate,45,4.999999873689376e-06,1754312818.2632847
train_lj_30,Learning Rate,46,4.999999873689376e-06,1754312892.9180412
train_lj_30,Learning Rate,47,4.999999873689376e-06,1754312967.7429972
train_lj_30,Learning Rate,48,4.999999873689376e-06,1754313042.9331672
train_lj_30,Learning Rate,49,4.999999873689376e-06,1754313117.6188984
train_lj_30,Learning Rate,50,4.999999873689376e-06,1754313203.4451988
train_lj_30,Learning Rate,51,4.999999873689376e-06,1754313278.1560314
train_lj_30,Learning Rate,52,4.999999873689376e-06,1754313352.9367633
train_lj_30,Learning Rate,53,4.999999873689376e-06,1754313427.5994668
train_lj_30,Learning Rate,54,4.999999873689376e-06,1754313502.3777244
train_lj_30,Learning Rate,55,4.999999873689376e-06,1754313591.1352282
train_lj_30,Learning Rate,56,4.999999873689376e-06,1754313666.2927308
train_lj_30,Learning Rate,57,4.999999873689376e-06,1754313741.2952058
train_lj_30,Learning Rate,58,4.999999873689376e-06,1754313815.828512
train_lj_30,Learning Rate,59,4.999999873689376e-06,1754313892.42158
train_bonds_60,Loss/train,60,0.018064294010400772,1754314329.4287975
train_bonds_60,Loss/train,61,0.016114072874188423,1754314363.111501
train_bonds_60,Loss/train,62,0.015851495787501335,1754314397.0587273
train_bonds_60,Loss/train,63,0.015728164464235306,1754314431.2709086
train_bonds_60,Loss/train,64,0.015660183504223824,1754314465.4203093
train_bonds_60,Loss/train,65,0.0155952712520957,1754314511.2199507
train_bonds_60,Loss/train,66,0.015570644289255142,1754314545.3078375
train_bonds_60,Loss/train,67,0.015560773201286793,1754314579.4677591
train_bonds_60,Loss/train,68,0.015551283024251461,1754314613.4914205
train_bonds_60,Loss/train,69,0.015546226873993874,1754314647.5722227
train_bonds_60,Loss/train,70,0.015538711100816727,1754314693.0510223
train_bonds_60,Loss/train,71,0.015532861463725567,1754314727.1018248
train_bonds_60,Loss/train,72,0.015542963519692421,1754314761.412523
train_bonds_60,Loss/train,73,0.015550071373581886,1754314795.5007992
train_bonds_60,Loss/train,74,0.015565802343189716,1754314829.8693497
train_bonds_60,Loss/train,75,0.01557585783302784,1754314875.119258
train_bonds_60,Loss/train,76,0.01558712124824524,1754314909.3021126
train_bonds_60,Loss/train,77,0.01558800507336855,1754314943.5660968
train_bonds_60,Loss/train,78,0.015619047917425632,1754314977.6960993
train_bonds_60,Loss/train,79,0.015710944309830666,1754315011.800346
train_bonds_60,Loss/train,80,0.015645697712898254,1754315057.154508
train_bonds_60,Loss/train,81,0.015539617277681828,1754315091.4006064
train_bonds_60,Loss/train,82,0.015522927045822144,1754315126.024403
train_bonds_60,Loss/train,83,0.015522412955760956,1754315160.2161222
train_bonds_60,Loss/train,84,0.015506220050156116,1754315194.4190016
train_bonds_60,Loss/train,85,0.015520735643804073,1754315239.7085133
train_bonds_60,Loss/train,86,0.01552923209965229,1754315274.2853103
train_bonds_60,Loss/train,87,0.015537858940660954,1754315308.733676
train_bonds_60,Loss/train,88,0.015516052022576332,1754315343.1894727
train_bonds_60,Loss/train,89,0.0155347203835845,1754315377.5967503
train_bonds_60,Loss/val,60,0.01676434464752674,1754314329.4288287
train_bonds_60,Loss/val,61,0.01635044813156128,1754314363.1115234
train_bonds_60,Loss/val,62,0.016194278374314308,1754314397.0587492
train_bonds_60,Loss/val,63,0.016100386157631874,1754314431.2709315
train_bonds_60,Loss/val,64,0.016013270244002342,1754314465.4203317
train_bonds_60,Loss/val,65,0.01605234481394291,1754314511.2199728
train_bonds_60,Loss/val,66,0.015947837382555008,1754314545.30786
train_bonds_60,Loss/val,67,0.015984494239091873,1754314579.467783
train_bonds_60,Loss/val,68,0.0159336868673563,1754314613.4914412
train_bonds_60,Loss/val,69,0.01591348461806774,1754314647.5722444
train_bonds_60,Loss/val,70,0.015964429825544357,1754314693.0510447
train_bonds_60,Loss/val,71,0.015922455117106438,1754314727.1018484
train_bonds_60,Loss/val,72,0.01597495935857296,1754314761.412545
train_bonds_60,Loss/val,73,0.015993468463420868,1754314795.500823
train_bonds_60,Loss/val,74,0.015962958335876465,1754314829.8693733
train_bonds_60,Loss/val,75,0.01600264012813568,1754314875.1192813
train_bonds_60,Loss/val,76,0.016028201207518578,1754314909.302134
train_bonds_60,Loss/val,77,0.015984734520316124,1754314943.5661192
train_bonds_60,Loss/val,78,0.016037244349718094,1754314977.6961215
train_bonds_60,Loss/val,79,0.016127701848745346,1754315011.8003683
train_bonds_60,Loss/val,80,0.01598603092133999,1754315057.1545327
train_bonds_60,Loss/val,81,0.01598828099668026,1754315091.400632
train_bonds_60,Loss/val,82,0.01598856970667839,1754315126.024426
train_bonds_60,Loss/val,83,0.015939565375447273,1754315160.2161672
train_bonds_60,Loss/val,84,0.01594327762722969,1754315194.4190245
train_bonds_60,Loss/val,85,0.015928056091070175,1754315239.7085352
train_bonds_60,Loss/val,86,0.01589708961546421,1754315274.2853339
train_bonds_60,Loss/val,87,0.01594340056180954,1754315308.7336981
train_bonds_60,Loss/val,88,0.015972377732396126,1754315343.1894958
train_bonds_60,Loss/val,89,0.0159328430891037,1754315377.5967896
train_bonds_60,Loss/KL_train,60,0.03182245045900345,1754314329.4288397
train_bonds_60,Loss/KL_train,61,3.592615757952444e-05,1754314363.11153
train_bonds_60,Loss/KL_train,62,8.752400390221737e-06,1754314397.0587554
train_bonds_60,Loss/KL_train,63,9.038773896463681e-06,1754314431.270939
train_bonds_60,Loss/KL_train,64,9.789249816094525e-06,1754314465.4203386
train_bonds_60,Loss/KL_train,65,1.032460841088323e-05,1754314511.2199807
train_bonds_60,Loss/KL_train,66,1.8377737433183938e-05,1754314545.3078666
train_bonds_60,Loss/KL_train,67,2.517998291295953e-05,1754314579.4677894
train_bonds_60,Loss/KL_train,68,4.191181869828142e-05,1754314613.491447
train_bonds_60,Loss/KL_train,69,3.363733776495792e-05,1754314647.5722513
train_bonds_60,Loss/KL_train,70,4.360079765319824e-05,1754314693.0510519
train_bonds_60,Loss/KL_train,71,7.312920934055e-05,1754314727.1018555
train_bonds_60,Loss/KL_train,72,4.8789381253300235e-05,1754314761.4125516
train_bonds_60,Loss/KL_train,73,5.052442065789364e-05,1754314795.5008318
train_bonds_60,Loss/KL_train,74,2.0997904357500374e-05,1754314829.869381
train_bonds_60,Loss/KL_train,75,1.7936934455065057e-05,1754314875.1192887
train_bonds_60,Loss/KL_train,76,2.1885742171434686e-05,1754314909.3021402
train_bonds_60,Loss/KL_train,77,1.018020248011453e-05,1754314943.5661263
train_bonds_60,Loss/KL_train,78,1.3223019777797163e-05,1754314977.6961277
train_bonds_60,Loss/KL_train,79,0.0001002189819701016,1754315011.8003752
train_bonds_60,Loss/KL_train,80,6.781464617233723e-05,1754315057.1545393
train_bonds_60,Loss/KL_train,81,3.845745959552005e-05,1754315091.4006605
train_bonds_60,Loss/KL_train,82,3.930628372472711e-05,1754315126.0244331
train_bonds_60,Loss/KL_train,83,7.72096882428741e-06,1754315160.2161734
train_bonds_60,Loss/KL_train,84,6.784634024370462e-06,1754315194.4190314
train_bonds_60,Loss/KL_train,85,8.393417374463752e-06,1754315239.708542
train_bonds_60,Loss/KL_train,86,8.362802873307373e-06,1754315274.2853413
train_bonds_60,Loss/KL_train,87,3.652139275800437e-05,1754315308.7337048
train_bonds_60,Loss/KL_train,88,1.0703910447773524e-05,1754315343.1895027
train_bonds_60,Loss/KL_train,89,7.52454434405081e-06,1754315377.5967994
